COCO_AP,COCO_AP50,COCO_AP75,COCO_AP_large,COCO_AP_medium,COCO_AP_small,COCO_AR100,COCO_images,elapsed_seconds,gradient_norm_before_clip,loss_box_reg,loss_classifier,loss_objectness,loss_rpn_box_reg,loss_total,row_type,update
,,,,,,,,0.1176413000212051,1.0948125123977661,0.014541668817400932,0.007508478127419949,0.00379761029034853,0.0067863427102565765,0.03263409808278084,training,171
,,,,,,,,0.10807740001473576,1.6258611679077148,0.03345787897706032,0.01599290780723095,0.005603747442364693,0.00750343594700098,0.06255796551704407,training,172
,,,,,,,,0.1364198000228498,0.9081712961196899,0.021839609369635582,0.015919500961899757,0.0006884756730869412,0.0008157019037753344,0.0392632856965065,training,173
,,,,,,,,0.14390009999624453,1.297472357749939,0.01910785585641861,0.006867461837828159,0.009207123890519142,0.010317007079720497,0.045499444007873535,training,174
,,,,,,,,0.14819439998245798,1.0034050941467285,0.015527850948274136,0.0060822973027825356,0.0017420395743101835,0.008376754820346832,0.031728941947221756,training,175
,,,,,,,,0.139367099996889,1.034080982208252,0.024393869563937187,0.013570181094110012,0.0027217355091124773,0.0025788494385778904,0.043264634907245636,training,176
,,,,,,,,0.11654640000779182,2.9940192699432373,0.021664690226316452,0.003784626955166459,0.01134708896279335,0.04615632817149162,0.08295273780822754,training,177
,,,,,,,,0.10732629999984056,1.3081719875335693,0.025595230981707573,0.01163968350738287,0.003272805130109191,0.007061248645186424,0.047568969428539276,training,178
,,,,,,,,0.134463099995628,1.012150526046753,0.02468995377421379,0.01075083576142788,0.0010299982968717813,0.002693736460059881,0.03916452080011368,training,179
,,,,,,,,0.15073699998902157,1.4543483257293701,0.030690116807818413,0.018010394647717476,0.003162370529025793,0.010392876341938972,0.06225575506687164,training,180
,,,,,,,,0.14508990000467747,1.0654873847961426,0.019084561616182327,0.007957438938319683,0.00261005200445652,0.003966426011174917,0.03361847996711731,training,181
,,,,,,,,0.13621039999998175,1.362992763519287,0.019701678305864334,0.009220026433467865,0.008965643122792244,0.019061025232076645,0.05694837495684624,training,182
,,,,,,,,0.11613340000621974,1.0680923461914062,0.024330057203769684,0.010231820866465569,0.00160777207929641,0.005465889349579811,0.04163554310798645,training,183
,,,,,,,,0.10904919999302365,2.4497764110565186,0.015826862305402756,0.008642754517495632,0.002281918190419674,0.029547059908509254,0.056298598647117615,training,184
,,,,,,,,0.1364095000026282,1.5990570783615112,0.019235271960496902,0.009831154718995094,0.008413972333073616,0.013694762252271175,0.05117516219615936,training,185
,,,,,,,,0.1521231000078842,1.4790102243423462,0.012263569049537182,0.0035021682269871235,0.0012879534624516964,0.013551700860261917,0.030605392530560493,training,186
,,,,,,,,0.14507400000002235,2.1175575256347656,0.026590604335069656,0.005996274296194315,0.006204662844538689,0.018250485882163048,0.05704203248023987,training,187
,,,,,,,,0.13938500001677312,2.130690097808838,0.03556756675243378,0.00972433015704155,0.0007755478727631271,0.0013583955587819219,0.04742584377527237,training,188
,,,,,,,,0.11708849997376092,8.06157398223877,0.027397289872169495,0.025691045448184013,0.0798385739326477,0.044793009757995605,0.17771992087364197,training,189
,,,,,,,,0.10761010000715032,2.0816283226013184,0.014525776728987694,0.004699978977441788,0.009011258371174335,0.026177290827035904,0.054414305835962296,training,190
,,,,,,,,0.141544200014323,0.9136520624160767,0.012821263633668423,0.009070491418242455,0.0017838175408542156,0.00525192404165864,0.028927495703101158,training,191
,,,,,,,,0.15355780001846142,1.4999388456344604,0.030692830681800842,0.008801169693470001,0.0011648447252810001,0.002222623908892274,0.042881470173597336,training,192
,,,,,,,,0.14832769997883588,1.2674579620361328,0.02701186016201973,0.01413543801754713,0.0020291092805564404,0.00490936916321516,0.0480857789516449,training,193
,,,,,,,,0.14261660000192933,1.196014404296875,0.017819905653595924,0.013496235944330692,0.007454406004399061,0.002602311782538891,0.041372861713171005,training,194
,,,,,,,,0.14796150001347996,1.8377536535263062,0.024537159129977226,0.005769673734903336,0.0033668132964521646,0.015092686749994755,0.04876633360981941,training,195
,,,,,,,,0.1460283000196796,1.1557857990264893,0.016827844083309174,0.007381213828921318,0.0011489829048514366,0.005519991274923086,0.030878031626343727,training,196
,,,,,,,,0.14254460000665858,2.7226369380950928,0.019634690135717392,0.006844509392976761,0.009947672486305237,0.02484508976340294,0.06127196177840233,training,197
,,,,,,,,0.11928559999796562,1.0328024625778198,0.016317682340741158,0.005181748420000076,0.006187316030263901,0.005634153261780739,0.03332090005278587,training,198
,,,,,,,,0.10842249999404885,1.1055121421813965,0.02195504866540432,0.005182178691029549,0.0012688690330833197,0.0031026448123157024,0.03150874003767967,training,199
,,,,,,,,0.13882300001569092,1.1950678825378418,0.017435654997825623,0.00632359879091382,0.002431012922897935,0.0059463586658239365,0.03213662654161453,training,200
0.3865714666481449,0.7214346249809287,0.3988113548151351,0.037758173253222754,0.048514851485148516,0.4645024005782231,0.5328125,64,1.2579479000123683,,,,,,,validation,200
